pref_code,lg_code,metropolitan_area,city_area,pref_capital,city_type,pref_name,lg_name,total_pop,pop_2010,pop_increase_2010-2015,pop_increase_rate_2010-2015,area,pop_density,age_avg,age_mid,pop_sum,pop_u15,pop_15-64,pop_o65,pop_u15_ratio,pop_15-64_ratio,pop_o65_ratio,pop_sum_m,pop_u15_m,pop_15-64_m,pop_o65_m,pop_u15_ratio_m,pop_15-64_ratio_m,pop_o65_ratio_m,pop_sum_f,pop_u15_f,pop_15-64_f,pop_o65_f,pop_u15_ratio_f,pop_15-64_ratio_f,pop_o65_ratio_f,gender_ratio,japanese,foreigner,household_sum,household_general,household_facility,household_sum_2010,household_nuclear,household_spouses_only,household_parents_children,household_father_children,household_mother_children,household_single,household_single_o65,household_spouses_senior,household_three-generations
0,0,,,,4,ëSçë,ëSçë,127094745,128057352,-962607,-0.8,377971,341,46.4,46.7,127094745,15886810,76288736,33465441,12.6,60.7,26.6,61841738,8133536,38394322,14485469,13.3,62.9,23.7,65253007,7753274,37894414,18979972,12,58.6,29.4,94.8,124283901,1752368,53448685,53331797,116888,51950504,29754438,10718259,14288203,702903,4045073,18417922,5927686,6079126,3023024
1,1000,,,,4,ñkäCìπ,ñkäCìπ,5381733,5506419,-124686,-2.3,83424,69,48.3,49.7,5381733,608296,3190804,1558387,11.4,59.6,29.1,2537089,310387,1561879,651286,12.3,61.9,25.8,2844644,297909,1628925,907101,10.5,57.5,32,89.2,5348768,21676,2444810,2438206,6604,2424317,1363818,583361,553149,29518,197790,909106,319408,327509,78387
1,1100,éDñy,,1,1,ñkäCìπ,éDñyés,1952356,1913545,38811,2,1121,1741,46.2,46.4,1952356,221013,1235516,483534,11.4,63.7,24.9,910614,112743,590111,201313,12.5,65.3,22.3,1041742,108270,645405,282221,10.5,62.3,27.2,87.4,1937785,8820,921837,920415,1422,885848,493644,194424,213793,10049,75378,375242,104650,98660,20124
1,1101,,,,0,ñkäCìπ,éDñyés íÜâõãÊ,237627,220189,17438,7.9,46,5119,45,44.2,237627,23997,160339,50536,10.2,68.3,21.5,107756,12187,74227,19750,11.5,69.9,18.6,129871,11810,86112,30786,9.2,66.9,23.9,83,235280,1891,132006,131819,187,120741,52695,22332,21118,878,8367,73164,14403,9542,1221
1,1102,,,,0,ñkäCìπ,éDñyés ñkãÊ,285321,278781,6540,2.3,64,4488,45.6,45.8,285321,32916,178950,68960,11.7,63.7,24.6,134534,16722,86767,28866,12.6,65.6,21.8,150787,16194,92183,40094,10.9,62.1,27,89.2,281851,2023,133662,133477,185,127440,70121,26738,31744,1414,10225,55247,14688,14221,3164
1,1103,,,,0,ñkäCìπ,éDñyés ìåãÊ,261912,255873,6039,2.4,57,4597,45.3,45,261912,30716,168302,61448,11.8,64.6,23.6,124649,15594,82491,25708,12.6,66.6,20.8,137263,15122,85811,35740,11.1,62.8,26.2,90.8,259619,1121,124425,124251,174,118939,65606,24770,28880,1401,10555,51879,14050,12156,2504
1,1104,,,,0,ñkäCìπ,éDñyés îíêŒãÊ,209584,204259,5325,2.6,34,6080,45.3,44.8,209584,23590,136879,47879,11.3,65.7,23,99020,12099,66499,19954,12.3,67.5,20.2,110564,11491,70380,27925,10.5,64.1,25.4,89.6,207888,595,104608,104464,144,100444,51433,19992,21661,1232,8548,47852,11906,8994,1920
1,1105,,,,0,ñkäCìπ,éDñyés ñLïΩãÊ,218652,212118,6534,3.1,46,4730,45.5,44.9,218652,23865,142751,51458,10.9,65.5,23.6,101482,12214,67849,21014,12.1,67.1,20.8,117170,11651,74902,30444,10,64,26,86.6,217089,1120,110171,110023,148,107179,54133,21681,22651,1139,8662,50040,12419,10165,1851
1,1106,,,,0,ñkäCìπ,éDñyés ìÏãÊ,141190,146341,-5151,-3.5,657,215,49.8,52.8,141190,14271,81598,44854,10.1,58,31.9,65305,7317,38809,18943,11.2,59.6,29.1,75885,6954,42789,25911,9.2,56.6,34.2,86.1,140507,437,61291,61145,146,62776,37667,15969,15483,819,5396,19698,8722,9617,1853
1,1107,,,,0,ñkäCìπ,éDñyés êºãÊ,213578,211229,2349,1.1,75,2844,46.8,47.2,213578,24842,133411,54865,11.7,62.6,25.7,98648,12630,62921,22823,12.8,64,23.2,114930,12212,70490,32042,10.6,61.4,27.9,85.8,212670,566,97750,97585,165,96421,56438,22448,24189,1096,8705,35275,11536,11312,2403
1,1108,,,,0,ñkäCìπ,éDñyés å˙ï ãÊ,127767,128492,-725,-0.6,24,5241,48.1,50.1,127767,13990,77888,35713,11,61,28,58312,7178,36054,15008,12.3,61.9,25.8,69455,6812,41834,20705,9.8,60.3,29.9,84,127344,408,55585,55498,87,54099,35886,14348,15197,673,5668,16711,6802,8005,1426
1,1109,,,,0,ñkäCìπ,éDñyés éËàÓãÊ,140999,139644,1355,1,57,2484,47.3,48.8,140999,17367,84637,38561,12.4,60.2,27.4,66284,8889,40662,16474,13.5,61.6,25,74715,8478,43975,22087,11.4,59,29.6,88.7,140298,259,57333,57238,95,55050,37965,14512,17402,757,5294,15186,5867,8199,2165
1,1110,,,,0,ñkäCìπ,éDñyés ê¥ìcãÊ,115726,116619,-893,-0.8,60,1933,46.4,48.1,115726,15459,70761,29260,13.4,61.3,25.3,54624,7913,33832,12773,14.5,62.1,23.4,61102,7546,36929,16487,12.4,60.6,27,89.4,115239,400,45006,44915,91,42759,31700,11634,15468,640,3958,10190,4257,6449,1617
1,1202,,,,2,ñkäCìπ,îüäŸés,265979,279127,-13148,-4.7,678,392,50.1,52.7,265979,27131,152154,85931,10.2,57.4,32.4,120376,13912,72223,33839,11.6,60.2,28.2,145603,13219,79931,52092,9.1,55,35.9,82.7,264537,771,123950,123651,299,126180,66690,28514,24671,1447,12058,48247,20148,16258,4240
1,1203,éDñy,,,2,ñkäCìπ,è¨íMés,121924,131928,-10004,-7.6,244,500,52.4,56.5,121924,11171,65317,45240,9.2,53.7,37.2,54985,5661,31183,18020,10.3,56.8,32.8,66939,5510,34134,27220,8.2,51,40.7,82.1,121415,411,55466,55299,167,57711,31709,13894,11516,787,5512,19911,10585,8950,1825
1,1204,,,,2,ñkäCìπ,àÆêÏés,339605,347095,-7490,-2.2,748,454,49.6,51.9,339605,37173,191423,106444,11.1,57.1,31.8,156402,18938,90649,44410,12.3,58.9,28.8,183203,18235,100774,62034,10.1,55.7,34.3,85.4,335678,613,155747,155218,529,154393,88393,39057,34414,1697,13225,57488,22400,23059,4315
1,1205,,,,2,ñkäCìπ,é∫óñés,88564,94535,-5971,-6.3,81,1095,49.9,52.5,88564,9185,49005,30118,10.4,55.5,34.1,43143,4647,25831,12457,10.8,60.2,29,45421,4538,23174,17661,10,51.1,38.9,95,88203,297,43616,43536,80,45029,23014,10793,8448,477,3296,18486,7295,6773,898
1,1206,,,,2,ñkäCìπ,ã˙òHés,174742,181169,-6427,-3.5,1363,128,49.1,51.4,174742,19400,101909,52867,11.1,58.5,30.4,82185,9829,49888,22161,12,60.9,27.1,92557,9571,52021,30706,10.4,56.4,33.3,88.8,174120,440,82078,81846,232,81015,45098,19896,16943,1105,7154,31697,11926,11305,2339
1,1207,,,,2,ñkäCìπ,ë—çLés,169327,168057,1270,0.8,619,273,46.7,47.6,169327,20566,103890,44636,12.2,61.4,26.4,80994,10589,51271,18963,13.1,63.4,23.5,88333,9977,52619,25673,11.3,59.6,29.1,91.7,168800,524,77707,77525,182,75474,42823,18062,17442,975,6344,29720,8907,9615,2359
1,1208,,,,2,ñkäCìπ,ñkå©és,121226,125689,-4463,-3.6,1427,85,48.9,50.9,121226,13570,70781,36437,11.2,58.6,30.2,58020,6897,35523,15291,12,61.6,26.5,63206,6673,35258,21146,10.6,55.9,33.5,91.8,120936,283,56202,56043,159,56012,31420,14234,12134,639,4413,21103,7328,8072,1716
1,1209,,,,2,ñkäCìπ,ó[í£és,8843,10922,-2079,-19,763,12,59.3,64.4,8843,500,4045,4296,5.7,45.8,48.6,4092,241,2090,1759,5.9,51.1,43,4751,259,1955,2537,5.5,41.1,53.4,86.1,8755,88,4539,4526,13,5558,2256,1299,575,57,325,1984,1178,922,121
1,1210,éDñy,,,2,ñkäCìπ,ä‚å©ëÚés,84499,90145,-5646,-6.3,481,176,50.2,53.3,84499,8983,47848,27503,10.7,56.7,32.6,39319,4597,23127,11509,11.7,58.9,29.3,45180,4386,24721,15994,9.7,54.8,35.5,87,84215,96,36155,36060,95,36723,21610,9418,8456,517,3219,11431,5234,5712,1736
1,1211,,,,2,ñkäCìπ,ñ‘ëñés,39077,40998,-1921,-4.7,471,83,47.2,48.3,39077,4571,23698,10691,11.7,60.8,27.4,19819,2358,12794,4578,12,64.8,23.2,19258,2213,10904,6113,11.5,56.7,31.8,102.9,38807,188,18035,17984,51,18112,9153,4147,3583,182,1241,7571,2169,2316,675
1,1212,,,,2,ñkäCìπ,óØñGés,22221,24457,-2236,-9.1,298,75,51.1,54.2,22221,2290,12391,7513,10.3,55.8,33.9,10516,1137,6298,3069,10.8,60,29.2,11705,1153,6093,4444,9.9,52.1,38,89.8,22106,99,10402,10358,44,11044,5774,2895,1990,120,769,3877,1619,1655,334
1,1213,,,,2,ñkäCìπ,ìœè¨ñqés,172737,173320,-583,-0.3,562,308,46.3,47,172737,22401,105217,44469,13,61.1,25.8,84605,11469,53472,19164,13.6,63.6,22.8,88132,10932,51745,25305,12.4,58.8,28.8,96,172161,405,78298,78145,153,76289,45158,18848,19157,1042,6111,28681,9201,9876,1971
1,1214,,,,2,ñkäCìπ,ítì‡és,36380,39595,-3215,-8.1,761,48,48.5,50.5,36380,4304,21570,10505,11.8,59.3,28.9,17809,2218,11172,4419,12.5,62.7,24.8,18571,2086,10398,6086,11.2,56,32.8,95.9,36082,298,16486,16445,41,17343,9191,4078,3635,230,1248,5972,2084,2227,665
1,1215,éDñy,,,2,ñkäCìπ,î¸âSés,23035,26034,-2999,-11.5,278,83,53.5,57.8,23035,1973,12205,8853,8.6,53,38.4,10753,1039,6074,3638,9.7,56.5,33.8,12282,934,6131,5215,7.6,49.9,42.5,87.6,23000,33,10173,10098,75,10992,5620,2668,1924,155,873,3567,1992,1771,481
1,1216,,,,2,ñkäCìπ,à∞ï és,14676,16628,-1952,-11.7,865,17,56.2,61.6,14676,1109,7160,6405,7.6,48.8,43.6,6667,566,3473,2626,8.5,52.1,39.4,8009,543,3687,3779,6.8,46,47.2,83.2,14634,42,6862,6828,34,7526,3897,2046,1161,105,585,2395,1440,1376,236
1,1217,éDñy,,,2,ñkäCìπ,ç]ï és,120636,123722,-3086,-2.5,187,644,47.1,48.9,120636,13524,74253,32585,11.2,61.7,27.1,57391,6868,36364,13970,12,63.6,24.4,63245,6656,37889,18615,10.5,60,29.5,90.7,120094,391,51983,51905,78,51170,32310,12868,14486,664,4292,16659,5849,7527,1533
1,1218,,,,2,ñkäCìπ,ê‘ïΩés,11105,12637,-1532,-12.1,130,86,56.8,62.4,11105,835,5306,4964,7.5,47.8,44.7,5025,428,2554,2043,8.5,50.8,40.7,6080,407,2752,2921,6.7,45.3,48,82.6,11051,54,4980,4948,32,5585,2770,1430,802,68,470,1828,1098,1011,153
1,1219,,,,2,ñkäCìπ,ñ‰ï és,23109,24750,-1641,-6.6,831,28,51,54.3,23109,2329,12707,7631,10.3,56.1,33.7,10954,1221,6347,3082,11.5,59.6,28.9,12155,1108,6360,4549,9.2,52.9,37.9,90.1,22705,310,11127,11101,26,11390,5900,2878,2020,135,867,4461,1683,1676,319
1,1220,,,,2,ñkäCìπ,émï és,19914,21787,-1873,-8.6,1119,18,52.9,56.7,19914,2066,10384,7451,10.4,52.2,37.4,9382,1066,5195,3112,11.4,55.4,33.2,10532,1000,5189,4339,9.5,49.3,41.2,89.1,19815,57,8650,8625,25,9100,5068,2630,1760,118,560,2703,1331,1690,410
1,1221,,,,2,ñkäCìπ,ñºäÒés,29048,30591,-1543,-5,535,54,48.1,49.1,29048,3453,16755,8794,11.9,57.8,30.3,14072,1763,8565,3716,12.6,61,26.5,14976,1690,8190,5078,11.3,54.8,33.9,94,28926,118,13086,13012,74,13348,7179,3415,2801,139,824,4938,1658,2015,437
1,1222,,,,2,ñkäCìπ,éOä}és,9076,10221,-1145,-11.2,303,30,56.8,62.8,9076,694,4199,4181,7.6,46.3,46.1,4075,336,2109,1629,8.2,51.8,40,5001,358,2090,2552,7.2,41.8,51,81.5,9059,17,4254,4241,13,4776,2313,1123,703,80,407,1649,1050,819,137
1,1223,,,,2,ñkäCìπ,ç™é∫és,26917,29201,-2284,-7.8,506,65,49.4,52,26917,3033,15533,8285,11.3,57.8,30.9,12862,1570,7830,3413,12.3,61.1,26.6,14055,1463,7703,4872,10.4,54.9,34.7,91.5,26633,253,11383,11363,20,11897,6314,2777,2375,147,1015,3692,1498,1595,833
1,1224,éDñy,,,2,ñkäCìπ,êÁçŒés,95648,93604,2044,2.2,595,161,42.9,42.4,95648,13573,61908,19979,14.2,64.9,20.9,48588,7011,32634,8851,14.5,67.3,18.3,47060,6562,29274,11128,14,62.3,23.7,103.2,95212,435,40638,40465,173,38541,24115,9054,11459,550,3052,14048,3742,4454,1150
1,1225,,,,2,ñkäCìπ,ëÍêÏés,41192,43170,-1978,-4.6,116,355,50.1,52.8,41192,4456,23001,13353,10.9,56.4,32.7,19475,2327,11284,5615,12.1,58.7,29.2,21717,2129,11717,7738,9.9,54.3,35.9,89.7,41054,80,18651,18600,51,18947,10717,5042,3985,230,1460,6591,2670,2965,620
1,1226,,,,2,ñkäCìπ,çªêÏés,17694,19056,-1362,-7.1,79,225,52.1,56,17694,1758,9355,6390,10,53.4,36.5,8216,871,4573,2670,10.7,56.4,32.9,9478,887,4782,3720,9.4,50.9,39.6,86.7,17666,23,7858,7840,18,8415,4627,2202,1663,104,658,2594,1195,1452,293
1,1227,,,,2,ñkäCìπ,âÃéuì‡és,3585,4387,-802,-18.3,56,64,58.6,63.6,3585,217,1696,1672,6.1,47.3,46.6,1652,122,864,666,7.4,52.3,40.3,1933,95,832,1006,4.9,43,52,85.5,3581,4,1665,1659,6,2000,920,466,257,25,172,637,369,326,36
1,1228,,,,2,ñkäCìπ,ê[êÏés,21909,23709,-1800,-7.6,529,41,53.7,58.2,21909,1995,11281,8616,9.1,51.5,39.4,10118,997,5551,3564,9.9,54.9,35.2,11791,998,5730,5052,8.5,48.6,42.9,85.8,21846,49,9669,9636,33,10100,5550,2858,1895,107,690,3297,1554,1875,400
1,1229,,,,2,ñkäCìπ,ïxó«ñÏés,22936,24259,-1323,-5.5,601,38,49.4,51.4,22936,2684,13092,7096,11.7,57.2,31,10783,1348,6426,2973,12.5,59.8,27.7,12153,1336,6666,4123,11,55,34,88.7,22742,140,9929,9892,37,10074,5363,2493,2135,96,639,3583,1210,1425,542
1,1230,,,,2,ñkäCìπ,ìoï és,49625,51526,-1901,-3.7,212,234,50.4,53.5,49625,5312,26948,16602,10.9,55.2,34,23533,2726,13364,7052,11.8,57.7,30.5,26092,2586,13584,9550,10.1,52.8,37.1,90.2,49500,92,21681,21640,41,21717,13324,6351,4963,286,1724,6777,3009,3934,689
1,1231,éDñy,,,2,ñkäCìπ,åbíÎés,69702,69384,318,0.5,295,237,45.4,45.9,69702,9132,42897,17465,13.1,61.7,25.1,33781,4571,21366,7716,13.6,63.5,22.9,35921,4561,21531,9749,12.7,60.1,27.2,94,69450,190,28846,28752,94,27634,18092,6953,8410,396,2333,8768,2827,3962,1034
1,1233,,,,2,ñkäCìπ,à…íBés,34995,36278,-1283,-3.5,444,79,50.9,54.1,34995,3966,18910,12107,11.3,54.1,34.6,16279,2056,9131,5081,12.6,56.1,31.2,18716,1910,9779,7026,10.2,52.3,37.5,87,34893,97,15054,14953,101,15287,9012,4279,3318,172,1243,4857,2233,2656,569
1,1234,éDñy,,,2,ñkäCìπ,ñkçLìáés,59064,60353,-1289,-2.1,119,496,48.1,50.2,59064,7213,34586,17103,12.2,58.7,29,28273,3688,16908,7572,13.1,60,26.9,30791,3525,17678,9531,11.5,57.5,31,91.8,58912,139,23551,23458,93,22991,16499,6831,7345,392,1931,5512,2467,4103,781
1,1235,éDñy,,,2,ñkäCìπ,êŒéÎés,57436,59449,-2013,-3.4,722,80,48.2,50.4,57436,7415,32732,17229,12.9,57,30,27548,3759,16156,7588,13.7,58.7,27.6,29888,3656,16576,9641,12.2,55.5,32.3,92.2,57232,203,22632,22562,70,22603,15543,6190,6997,398,1958,5142,2498,3879,992
1,1236,,,,2,ñkäCìπ,ñkìlés,46390,48032,-1642,-3.4,397,117,46.8,47.9,46390,6353,27723,12297,13.7,59.8,26.5,21641,3224,13376,5031,14.9,61.8,23.3,24749,3129,14347,7266,12.6,58,29.4,87.4,46299,90,18508,18432,76,18412,11907,4369,5367,269,1902,4784,2160,2430,988
1,1303,éDñy,,,3,ñkäCìπ,ìñï í¨,17278,18766,-1488,-7.9,423,41,49.6,52.6,17278,1547,10453,5210,9,60.7,30.3,8314,802,5231,2243,9.7,63.2,27.1,8964,745,5222,2967,8.3,58.5,33.2,92.7,17237,35,7327,7314,13,7400,4325,1848,1860,114,503,2340,814,1090,402
1,1304,éDñy,,,3,ñkäCìπ,êVé¬í√ë∫,3329,3515,-186,-5.3,78,43,49.4,51.9,3329,357,1872,1100,10.7,56.2,33,1604,182,980,442,11.3,61.1,27.6,1725,175,892,658,10.1,51.7,38.1,93,3328,1,1070,1057,13,1086,588,270,238,16,64,248,113,183,155
1,1331,,,,3,ñkäCìπ,èºëOí¨,7337,8748,-1411,-16.1,293,25,57.5,63.1,7337,542,3421,3372,7.4,46.6,46,3283,280,1644,1357,8.5,50.1,41.4,4054,262,1777,2015,6.5,43.8,49.7,81,7306,31,3571,3561,10,3959,1862,1037,456,43,326,1364,821,753,146
1,1332,,,,3,ñkäCìπ,ïüìáí¨,4422,5114,-692,-13.5,187,24,56.2,61.3,4422,331,2238,1853,7.5,50.6,41.9,2047,150,1127,770,7.3,55.1,37.6,2375,181,1111,1083,7.6,46.8,45.6,86.2,4392,30,2039,2036,3,2194,1134,566,353,32,183,677,386,385,97
1,1333,,,,3,ñkäCìπ,ímì‡í¨,4653,5074,-421,-8.3,197,24,51.4,55.8,4653,508,2553,1592,10.9,54.9,34.2,2306,262,1376,668,11.4,59.7,29,2347,246,1177,924,10.5,50.1,39.4,98.3,4649,4,2003,1998,5,2009,1081,514,380,28,159,664,266,330,160
1,1334,,,,3,ñkäCìπ,ñÿå√ì‡í¨,4547,5341,-794,-14.9,222,21,57.1,62,4547,307,2236,2004,6.8,49.2,44.1,2150,147,1192,811,6.8,55.4,37.7,2397,160,1044,1193,6.7,43.6,49.8,89.7,4527,20,2140,2135,5,2317,1100,559,354,24,163,829,449,386,110
1,1337,,,,3,ñkäCìπ,éµî—í¨,28120,28463,-343,-1.2,217,130,50,52.6,28120,3384,15672,9058,12,55.7,32.2,12820,1711,7373,3733,13.3,57.5,29.1,15300,1673,8299,5325,10.9,54.3,34.8,83.8,28087,32,11141,11090,51,10891,7194,3000,2953,163,1078,2787,1543,1761,652
1,1343,,,,3,ñkäCìπ,é≠ïîí¨,4226,4767,-541,-11.3,111,38,51.2,56.2,4226,423,2285,1518,10,54.1,35.9,2053,214,1145,694,10.4,55.8,33.8,2173,209,1140,824,9.6,52.5,37.9,94.5,4161,65,1660,1653,7,1675,926,509,310,19,88,488,224,339,165
1,1345,,,,3,ñkäCìπ,êXí¨,15946,17859,-1913,-10.7,369,43,51.2,55,15946,1795,8625,5526,11.3,54.1,34.7,7324,928,4157,2239,12.7,56.8,30.6,8622,867,4468,3287,10.1,51.8,38.1,84.9,15757,189,6628,6612,16,7103,3619,1602,1312,98,607,2112,1067,979,519
1,1346,,,,3,ñkäCìπ,î™â_í¨,17252,18896,-1644,-8.7,956,18,49.8,52.3,17252,1967,9895,5369,11.4,57.4,31.2,8401,1011,5105,2273,12.1,60.9,27.1,8851,956,4790,3096,10.8,54.2,35,94.9,17162,87,7523,7495,28,7892,4005,1841,1532,103,529,2770,1113,1036,402
1,1347,,,,3,ñkäCìπ,í∑ñúïîí¨,5926,6386,-460,-7.2,311,19,52.1,56.5,5926,507,3229,2190,8.6,54.5,37,2869,241,1735,893,8.4,60.5,31.1,3057,266,1494,1297,8.7,48.9,42.4,93.9,5858,68,2685,2678,7,2847,1427,737,455,35,200,1090,573,487,74
1,1361,,,,3,ñkäCìπ,ç]ç∑í¨,8248,9004,-756,-8.4,110,75,51.7,54.6,8248,818,4589,2839,9.9,55.7,34.4,3910,430,2357,1121,11,60.3,28.7,4338,388,2232,1718,8.9,51.5,39.6,90.1,8241,7,3752,3717,35,3968,1984,952,704,48,280,1495,603,578,108
1,1362,,,,3,ñkäCìπ,è„Émçëí¨,4876,5428,-552,-10.2,548,9,54,58.9,4876,506,2427,1943,10.4,49.8,39.8,2193,256,1153,784,11.7,52.6,35.8,2683,250,1274,1159,9.3,47.5,43.2,81.7,4866,10,2173,2168,5,2307,1229,608,385,33,203,706,417,408,143
1,1363,,,,3,ñkäCìπ,å˙ëÚïîí¨,4049,4409,-360,-8.2,461,9,53.9,58.7,4049,440,2050,1556,10.9,50.7,38.5,1918,237,1019,659,12.4,53.2,34.4,2131,203,1031,897,9.5,48.4,42.1,90,4033,16,1765,1757,8,1868,1044,524,361,30,129,534,282,336,88
1,1364,,,,3,ñkäCìπ,â≥ïîí¨,3906,4408,-502,-11.4,163,24,54.1,59.6,3906,385,1943,1578,9.9,49.7,40.4,1791,190,954,647,10.6,53.3,36.1,2115,195,989,931,9.2,46.8,44,84.7,3904,2,1729,1726,3,1863,1041,543,345,27,126,523,344,359,72
1,1367,,,,3,ñkäCìπ,âúêKí¨,2690,3033,-343,-11.3,143,19,52.8,56.9,2690,253,1442,995,9.4,53.6,37,1372,137,823,412,10,60,30,1318,116,619,583,8.8,47,44.2,104.1,2684,6,1270,1260,10,1364,653,357,200,13,83,504,253,216,41
1,1370,,,,3,ñkäCìπ,ç°ã‡í¨,5628,6186,-558,-9,568,10,52.8,56.6,5628,566,2965,2097,10.1,52.7,37.3,2680,278,1531,871,10.4,57.1,32.5,2948,288,1434,1226,9.8,48.6,41.6,90.9,5626,2,2280,2263,17,2388,1308,672,460,25,151,677,345,442,171
1,1371,,,,3,ñkäCìπ,ÇπÇΩÇ»í¨,8473,9590,-1117,-11.6,639,13,56,61.1,8473,749,4135,3589,8.8,48.8,42.4,3952,402,2094,1456,10.2,53,36.8,4521,347,2041,2133,7.7,45.1,47.2,87.4,8443,30,3862,3848,14,4169,2067,1120,654,51,242,1409,796,736,162
1,1391,,,,3,ñkäCìπ,ìáñqë∫,1499,1781,-282,-15.8,437,3,54.7,59,1499,118,773,608,7.9,51.6,40.6,734,62,424,248,8.4,57.8,33.8,765,56,349,360,7.3,45.6,47.1,95.9,1498,1,661,656,5,742,368,191,112,18,47,235,147,125,30
1,1392,,,,3,ñkäCìπ,éıìsí¨,3137,3443,-306,-8.9,95,33,52.6,57.1,3137,319,1658,1160,10.2,52.9,37,1528,167,887,474,10.9,58,31,1609,152,771,686,9.4,47.9,42.6,95,3101,36,1420,1413,7,1536,724,367,250,14,93,602,296,223,38
1,1393,,,,3,ñkäCìπ,çïèºì‡í¨,3082,3250,-168,-5.2,346,9,52.6,55.7,3082,348,1583,1151,11.3,51.4,37.3,1415,176,812,427,12.4,57.4,30.2,1667,172,771,724,10.3,46.3,43.4,84.9,3078,4,1336,1327,9,1353,672,359,234,6,73,586,242,231,27
1,1394,,,,3,ñkäCìπ,óñâzí¨,4843,5292,-449,-8.5,450,11,53.3,57.5,4843,506,2536,1801,10.4,52.4,37.2,2322,249,1307,766,10.7,56.3,33,2521,257,1229,1035,10.2,48.8,41.1,92.1,4827,16,2086,2053,33,2129,1233,634,436,28,135,627,312,392,105
1,1395,,,,3,ñkäCìπ,ÉjÉZÉRí¨,4958,4823,135,2.8,197,25,47.7,48.5,4958,652,2893,1322,13.4,59.4,27.2,2512,356,1518,583,14.5,61.8,23.7,2446,296,1375,739,12.3,57.1,30.7,102.7,4812,143,2274,2270,4,2054,1166,536,504,26,100,905,248,253,86
1,1396,,,,3,ñkäCìπ,ê^éÎë∫,2103,2189,-86,-3.9,114,18,50.5,53.6,2103,239,1165,698,11.4,55.4,33.2,1037,119,633,284,11.5,61.1,27.4,1066,120,532,414,11.3,49.9,38.8,97.3,2091,12,855,852,3,867,454,223,186,5,40,291,120,126,68
1,1397,,,,3,ñkäCìπ,óØéıìsë∫,1907,2034,-127,-6.2,120,16,46.1,46.6,1907,243,1202,462,12.7,63,24.2,951,126,629,196,13.2,66.1,20.6,956,117,573,266,12.2,59.9,27.8,99.5,1854,53,915,912,3,883,397,194,154,10,39,431,77,91,48
1,1398,,,,3,ñkäCìπ,äÏñŒï í¨,2294,2490,-196,-7.9,189,12,53.5,56.7,2294,207,1204,866,9.1,52.9,38,1171,109,658,391,9.4,56.8,33.8,1123,98,546,475,8.8,48.8,42.4,104.3,2282,12,1123,1119,4,1207,514,286,155,12,61,511,160,191,43
1,1399,,,,3,ñkäCìπ,ãûã…í¨,3187,3811,-624,-16.4,231,14,52,54.9,3187,388,1645,1144,12.2,51.8,36,1553,210,853,485,13.6,55.1,31.3,1634,178,792,659,10.9,48.6,40.5,95,3174,11,1281,1278,3,1740,750,367,282,19,82,388,143,212,80
1,1400,,,,3,ñkäCìπ,ã‰ímà¿í¨,15018,15568,-550,-3.5,261,58,45.8,46,15018,2125,9097,3708,14.2,60.9,24.8,7538,1055,4832,1580,14.1,64.7,21.2,7480,1070,4265,2128,14.3,57.1,28.5,100.8,14826,161,6974,6943,31,7102,3682,1633,1574,70,405,2820,739,790,217
1,1401,,,,3,ñkäCìπ,ã§òaí¨,6224,6428,-204,-3.2,305,20,48.7,50.3,6224,721,3670,1824,11.6,59.1,29.3,3243,347,2100,787,10.7,64.9,24.3,2981,374,1570,1037,12.5,52.7,34.8,108.8,6220,4,2854,2851,3,2698,1430,641,603,34,152,1150,351,351,160
1,1402,,,,3,ñkäCìπ,ä‚ì‡í¨,13042,14451,-1409,-9.8,71,185,51.2,54.3,13042,1367,7241,4408,10.5,55.6,33.9,6174,697,3718,1739,11.3,60.4,28.3,6868,670,3523,2669,9.8,51.3,38.9,89.9,13008,26,6228,6215,13,6555,3313,1545,1122,96,550,2457,1178,879,220
1,1403,,,,3,ñkäCìπ,îëë∫,1771,1883,-112,-5.9,82,22,52.1,54.3,1771,195,951,625,11,53.7,35.3,888,111,555,222,12.5,62.5,25,883,84,396,403,9.5,44.8,45.6,100.6,1769,2,886,884,2,855,387,163,160,10,54,448,176,89,23
1,1404,,,,3,ñkäCìπ,ê_åbì‡ë∫,1004,1122,-118,-10.5,148,7,58.2,62.7,1004,78,468,458,7.8,46.6,45.6,462,34,258,170,7.4,55.8,36.8,542,44,210,288,8.1,38.7,53.1,85.2,1004,-,434,429,5,473,215,109,73,5,28,174,92,69,17
1,1405,,,,3,ñkäCìπ,êœíOí¨,2115,2516,-401,-15.9,238,9,56.2,61.8,2115,191,996,926,9,47.1,43.8,1004,101,509,394,10.1,50.7,39.2,1111,90,487,532,8.1,43.9,48,90.4,2115,-,994,993,1,1175,535,261,175,12,87,361,246,187,47
1,1406,,,,3,ñkäCìπ,å√ïΩí¨,3188,3611,-423,-11.7,188,17,55,59.4,3188,253,1641,1294,7.9,51.5,40.6,1518,132,866,520,8.7,57,34.3,1670,121,775,774,7.2,46.4,46.3,90.9,3161,27,1446,1407,39,1588,758,377,256,20,105,524,322,249,69
1,1407,,,,3,ñkäCìπ,êmñÿí¨,3498,3800,-302,-7.9,168,21,52.4,57,3498,351,1847,1300,10,52.8,37.2,1625,180,892,553,11.1,54.9,34,1873,171,955,747,9.1,51,39.9,86.8,3355,143,1480,1458,22,1493,756,372,258,17,109,544,235,251,89
